Distance (km),Traffic Load (Erlangs),Time (s),BER (Linear),BER (dB)
83.39117718,1.679428943,88.94889489,1,0
79.35141809,0.3639123314,88.95889589,0.06296574794,12.00895634
65.81909028,2.972870535,88.96889689,1,0
88.47140918,3.664034136,88.97889789,1,0
56.44407387,1.592021118,88.98889889,0.04356688813,13.60843459
37.79546158,1.51836303,88.99889989,0.003210516891,24.93425041
21.88810746,1.795547852,89.00890089,0.003262051248,24.8650922
44.88082816,3.312749764,89.01890189,0.2422824616,6.156780225
8.353444767,1.852676859,89.02890289,0.003003686756,25.2234536
23.87903773,2.497737369,89.03890389,0.00856419053,20.67313679
37.41346629,3.222183557,89.04890489,0.09317827029,10.30685356
22.35456473,3.106634327,89.05890589,0.00670983478,21.73288174
14.65234037,3.493813708,89.06890689,0.01848579079,17.33161966
57.54891327,2.235383962,89.07890789,0.01110290077,19.54563542
52.44140895,3.937846632,89.08890889,0.3664963498,4.359303465
97.7150719,0.6275046876,89.09890989,1,0
80.70194395,3.87182557,89.10891089,1,0
90.66303935,3.485618534,89.11891189,1,0
68.78702753,3.939338411,89.12891289,1,0
64.63234842,1.637011083,89.13891389,0.1384843308,8.585993632
32.97217684,2.854371475,89.14891489,0.054242441,12.65660775
16.83225597,2.134903518,89.15891589,0.002628262246,25.80331303
55.14700174,3.385950085,89.16891689,0.005062190613,22.95661506
17.4967037,0.3758171502,89.17891789,0.002550994473,25.93290482
29.40782776,0.2529985158,89.18891889,0.002520602369,25.9849566
93.54501991,2.007833344,89.19891989,1,0
15.74543806,1.735114701,89.20892089,0.00259698026,25.85531352
87.03105478,2.09994879,89.21892189,1,0
82.84796216,0.461646174,89.22892289,0.1575019769,8.027139908
32.74155724,0.6674538192,89.23892389,0.002571567664,25.89802044
10.27670123,1.420082446,89.24892489,0.002337739561,26.31203874
34.58597974,3.562670102,89.25892589,0.08445067123,10.73396894
30.98675342,3.77699215,89.26892689,0.04745053777,13.23758861
94.13883152,1.812899221,89.27892789,1,0
22.68029946,2.573389048,89.28892889,0.1128723348,9.474124913
13.94647547,0.1849071763,89.29892989,0.002184713167,26.60605574
42.89848377,2.000834434,89.30893089,0.004643845925,23.33122198
77.90408856,2.805346974,89.31893189,1,0
26.56095971,2.993298662,89.32893289,0.02009933787,16.96818249
60.81600845,3.394531989,89.33893389,1,0
92.31957166,1.149420275,89.34893489,1,0
11.84022533,2.119384764,89.35893589,0.002472965195,26.06781996
61.5085396,0.8898669725,89.36893689,0.04468587644,13.4982972
26.68319428,1.346709238,89.37893789,0.01740481155,17.59330675
16.28412081,1.882904362,89.38893889,0.002037196375,26.90967105
63.34030574,0.9805881511,89.39893989,0.08241083716,10.84015674
41.6299957,3.01347341,89.40894089,0.1001691079,9.992661941
7.90591026,3.347936708,89.41894189,0.004646167426,23.32905144
1.407816908,1.589264614,89.42894289,0.001784420696,27.48502748
94.77966285,1.935184455,89.43894389,1,0
19.2319345,1.119960374,89.44894489,0.002207961261,26.56008551
86.11605062,0.6398710082,89.45894589,0.2429785575,6.144320505
55.95014805,2.667679687,89.46894689,0.2484190676,6.048150727
43.46883504,0.4143878538,89.47894789,0.001629634472,27.87909797
46.88649167,1.735322144,89.48894889,0.02977415667,15.26160531
94.366142,0.1808880349,89.49894989,0.04196378985,13.77125297
69.09647066,1.858628725,89.5089509,0.2678127094,5.721688168
16.12444186,2.805159625,89.5189519,0.007949306359,20.99670765
52.54836141,3.342150267,89.5289529,0.2336910111,6.313579924
11.96246804,0.4048100211,89.5389539,0.001443359925,28.40625357
40.25374922,2.923243278,89.5489549,0.1430377456,8.445493432
87.70125311,2.77089007,89.5589559,1,0
61.83232611,2.488235909,89.5689569,0.1701375103,7.691999266
1.725157845,0.4416286,89.5789579,0.00131888893,28.79791777
9.361164612,1.22450304,89.5889589,0.001287737864,28.90172534
11.7658073,1.217229117,89.5989599,0.001256973062,29.00674029
14.76680521,0.4101284138,89.6089609,0.001225397904,29.11722867
59.91400502,3.550162927,89.6189619,1,0
36.10649267,0.7754538177,89.6289629,0.002233340977,26.51044966
70.10477352,2.034936009,89.6389639,1,0
5.910133952,1.38446905,89.6489649,0.001100575288,29.58380243
7.655144328,3.93331797,89.6589659,0.001080033945,29.66562595
97.90854274,1.789260996,89.6689669,1,0
77.58369734,2.404710529,89.6789679,1,0
96.39284456,0.1039483956,89.6889689,0.05379747056,12.69238143
47.63367522,0.6819285437,89.6989699,0.0009443056692,30.24887403
63.01939466,0.979645723,89.7089709,0.06334055037,11.98318167
13.76027647,1.088250132,89.7189719,0.0008820968819,30.54483713
32.04126935,0.8048335904,89.7289729,0.004842109951,23.14965353
83.06813546,3.539924666,89.7389739,1,0
13.85529041,0.6551506474,89.7489749,0.0007878366178,31.03563837
60.27679647,1.810093956,89.7589759,0.1003307565,9.98565913
21.20333583,2.412092716,89.7689769,0.0007251434652,31.39576062
89.95608116,0.5528928809,89.7789779,0.2764590396,5.58369205
78.86190004,1.622387075,89.7889789,1,0
84.29027419,1.463557428,89.7989799,1,0
69.59531674,0.3922014725,89.8089809,0.06129317892,12.12587854
5.483201009,2.198316506,89.8189819,0.0005704265724,32.43800252
99.1125112,2.939232352,89.8289829,1,0
82.8381771,0.7599310273,89.8389839,0.1044661554,9.81024388
28.97248631,2.229256061,89.8489849,0.06096187893,12.14941656
53.154836,1.549096176,89.8589859,0.2342605913,6.303007648
32.55355986,2.586940403,89.8689869,0.09069645297,10.42409697
28.87793559,2.356864569,89.8789879,0.04986495062,13.02204607
89.17000932,2.198066514,89.8889889,1,0
23.82300867,0.7703418686,89.8989899,0.0003293532846,34.82338001
45.5533442,1.699149706,89.9089909,0.1421228598,8.473360623
53.49081319,3.515684397,89.9189919,0.07056197523,11.51429271
67.64892983,2.908562833,89.9289929,1,0
86.77792181,0.5388806702,89.9389939,0.1133383033,9.456232932
17.82245053,1.128284285,89.9489949,0.0001742584883,37.58806058
75.87032996,3.692942044,89.9589959,1,0
45.96899901,1.209797642,89.9689969,0.03039467268,15.17202529
54.577106,0.1657028332,89.9789979,6.71E-05,41.73542885
0.1893437264,1.280412837,89.9889989,3.46E-05,44.61414875
93.38964745,3.558637369,89.9989999,1,0
88.9823741,3.600028256,90.0090009,1,0
8.346560559,3.907133491,90.0190019,0.006558125059,21.83220306
25.6853955,0.1965217164,90.0290029,1.00E-08,80
49.37499388,1.624948902,90.0390039,0.08979731306,10.46736658
79.80967176,2.486184076,90.0490049,1,0
94.69362954,2.040185383,90.0590059,1,0
2.498744065,1.744108635,90.0690069,1.00E-08,80
14.23210673,1.005729044,90.0790079,1.00E-08,80
44.71751135,0.9057283949,90.0890089,0.001032484565,29.86116432
15.59484263,2.395142083,90.0990099,1.00E-08,80
92.55688114,1.865890255,90.1090109,1,0
52.21622516,3.64811249,90.1190119,0.3694565109,4.324366755
19.87248861,2.08305637,90.1290129,1.00E-08,80
75.52239298,1.270853818,90.1390139,0.2647190321,5.772148338
36.43677977,3.504736315,90.1490149,0.09642047869,10.15830717
6.595761514,2.275778486,90.1590159,1.00E-08,80
69.85261172,2.052814848,90.1690169,1,0
0.5369528627,1.670324519,90.1790179,1.00E-08,80
45.39564027,3.27270094,90.1890189,0.06418059145,11.92596285
28.63604479,1.144751142,90.1990199,1.00E-08,80
91.00686484,1.554575503,90.2090209,1,0
44.95243566,0.6088620077,90.2190219,1.00E-08,80
43.94344503,1.098125575,90.2290229,0.006286714391,22.01576269
52.1732328,2.515042405,90.2390239,0.2351617765,6.286332677
41.3882565,2.529101987,90.2490249,0.0004527280407,33.44162606
8.65730998,2.298881955,90.2590259,1.00E-08,80
15.07999692,3.856393171,90.2690269,0.01980791933,17.03161141
8.941105624,2.387761889,90.2790279,1.00E-08,80
20.61602685,0.5198853318,90.2890289,1.00E-08,80
58.80554697,3.745493901,90.2990299,1,0
48.84434215,1.058473143,90.3090309,0.08624703956,10.64255803
34.82072626,1.958283922,90.3190319,0.05660201993,12.4716807
28.15252408,2.258735034,90.3290329,0.02075703181,16.82834749
2.797421544,3.38657524,90.3390339,1.00E-08,80
83.03237559,0.7495216444,90.3490349,0.2057426105,6.86675754
31.51084688,2.194591342,90.3590359,0.0937827794,10.278769
88.52622002,1.721056161,90.3690369,1,0
27.92878212,1.708481907,90.3790379,1.00E-08,80
89.50165994,3.932278551,90.3890389,1,0
93.92654034,0.3467675378,90.3990399,0.1251391508,9.026067964
5.248917378,0.913785023,90.4090409,1.00E-08,80
29.49512737,2.427381614,90.4190419,0.02649315377,15.7686634
22.79785089,3.699409916,90.4290429,0.06537181113,11.84609483
67.51191048,1.193067691,90.4390439,0.02046429636,16.89003183
45.00796468,2.788502235,90.4490449,0.02714305647,15.6634125
23.95479524,3.735717446,90.4590459,0.06437981747,11.91250259
12.10884906,3.524944505,90.4690469,0.000445756643,33.50902176
99.6452719,0.3256968359,90.4790479,0.1384032155,8.5885382
41.09154402,1.761035144,90.4890489,1.00E-08,80
52.94666369,3.622231048,90.4990499,0.1981414514,7.0302466
27.02284944,2.82618138,90.50905091,0.02629992892,15.80045425
24.0048788,1.679480409,90.51905191,0.0003892085611,34.09817615
84.88857949,3.076518184,90.52905291,1,0
92.76585741,1.939755993,90.53905391,1,0
16.08528403,3.194998721,90.54905491,1.00E-08,80
89.59223532,2.721264196,90.55905591,1,0
78.16436936,2.303356083,90.56905691,1,0
22.10028649,1.41793098,90.57905791,0.005214434043,22.82792822
78.6682997,2.116591257,90.58905891,1,0
83.44757815,1.568403053,90.59905991,1,0
14.82369928,2.157926816,90.60906091,0.0001568510293,38.04512627
5.266445652,2.208156101,90.61906191,1.00E-08,80
38.69202801,3.760455967,90.62906291,0.1819149255,7.401316671
64.86937948,0.7493880944,90.63906391,0.005532533079,22.57075981
87.8198842,3.668803936,90.64906491,1,0
56.47457985,2.491841107,90.65906591,0.1913384145,7.18197829
90.29425963,2.67521469,90.66906691,1,0
46.36114683,1.78610069,90.67906791,0.0403705261,13.93935591
78.56202671,1.397744936,90.68906891,1,0
44.86535605,0.7996346645,90.69906991,0.02040117596,16.90344798
90.58610549,1.568362147,90.70907091,1,0
81.43424331,0.7058730782,90.71907191,0.2389323135,6.217251117
88.44557596,2.861617254,90.72907291,1,0
45.4954172,2.373742084,90.73907391,0.1995613367,6.999235958
1.72125652,2.386343198,90.74907491,1.00E-08,80
95.39163612,2.221660063,90.75907591,1,0
42.09178807,1.161334874,90.76907691,0.06647826771,11.77320306
88.6625664,2.545175918,90.77907791,1,0
92.24210146,0.1890770876,90.78907891,0.03534613639,14.51658051
15.71075178,2.277513415,90.79907991,1.00E-08,80
33.17370151,1.649931994,90.80908091,0.07998497215,10.96991602
47.90993285,1.331797996,90.81908191,0.07740160125,11.11250055
63.1736154,0.605401506,90.82908291,0.0005784819056,32.37710221
63.5809082,1.782338964,90.83908391,0.1274059648,8.948102392
39.34728119,3.9653133,90.84908491,0.2469893931,6.073216971
80.27206633,0.2682722137,90.85908591,0.08405585714,10.75432019
18.88276109,2.475808905,90.86908691,1.00E-08,80
41.48996562,3.748717991,90.87908791,0.1951421278,7.096489639
69.4661397,2.684091801,90.88908891,1,0
86.15595687,0.1821385822,90.89908991,0.1096933476,9.598197095
79.90144705,3.721919751,90.90909091,1,0
80.84789998,3.173407892,90.91909191,1,0
49.89338513,2.822599546,90.92909291,0.1842700125,7.345453346
19.03177947,0.628564344,90.93909391,1.00E-08,80
5.945638601,0.8899481917,90.94909491,1.00E-08,80
73.98845826,1.897377077,90.95909591,1,0
52.37904405,1.849008821,90.96909691,0.19867351,7.018600354
92.66881301,2.076607972,90.97909791,1,0
97.24741451,2.86337612,90.98909891,1,0
74.55637763,3.437398095,90.99909991,1,0
38.95208648,0.9638080956,91.00910091,0.004375490928,23.58973212
16.10731284,0.3998695206,91.01910191,1.00E-08,80
41.95944613,2.0111973,91.02910291,0.0002240237783,36.49705882
36.01510756,2.785980486,91.03910391,0.02023050171,16.93993347
53.36186489,2.935976037,91.04910491,0.2204969794,6.565973556
32.19465763,0.1122918409,91.05910591,1.00E-08,80
4.177882738,3.982179858,91.06910691,1.00E-08,80
59.8207368,2.748498171,91.07910791,0.1204540724,9.191785125
71.15615267,1.917957768,91.08910891,1,0
64.82585013,1.016923468,91.09910991,0.1462699691,8.348448305
57.20241643,2.747201587,91.10911091,0.2204203185,6.567483743
13.22580704,3.771213634,91.11911191,1.00E-08,80
32.7865921,2.391360722,91.12911291,0.04374045903,13.59116664
79.88199818,1.056793201,91.13911391,0.2624735432,5.80914466
37.31181365,2.864183399,91.14911491,0.04115129873,13.85616454
7.287011519,1.583220718,91.15911591,1.00E-08,80
3.952624842,3.313832373,91.16911691,1.00E-08,80
59.21018658,0.3321885883,91.17911791,1.00E-08,80
87.00295867,0.3580395779,91.18911891,0.2266850659,6.445770905
41.63772276,3.906894363,91.19911991,0.06745170959,11.71007038
36.56087356,2.464752354,91.20912091,0.0844659225,10.7331847
71.08344015,2.886109736,91.21912191,1,0
24.62339268,3.449679963,91.22912291,0.06035923245,12.19256292
38.40615429,3.369415574,91.23912391,1.00E-08,80
87.90479264,0.8669540862,91.24912491,0.3112535988,5.068856184
46.65675707,1.75920377,91.25912591,0.168125297,7.743669354
93.89432468,0.5723436184,91.26912691,0.01531794821,18.14799403
92.33784388,1.312009471,91.27912791,1,0
97.56366274,0.6971110706,91.28912891,1,0
15.22959759,3.000775826,91.29912991,1.00E-08,80
32.63500091,0.4442763674,91.30913091,1.00E-08,80
57.81406516,2.846686728,91.31913191,0.08145932194,10.89059209
35.83463152,2.005244761,91.32913291,0.05460431875,12.62773007
16.87267809,2.363557378,91.33913391,0.002802991282,25.52378253
58.19765269,3.892910348,91.34913491,1,0
52.43130014,1.813599515,91.35913591,0.1088667349,9.631048022
73.97833836,2.276061646,91.36913691,1,0
98.23325436,2.450403341,91.37913791,1,0
32.59046104,3.249726174,91.38913891,0.02836261771,15.47253689
71.09143514,1.541256594,91.39913991,0.281754231,5.501295536
22.18662067,1.072134347,91.40914091,1.00E-08,80
47.68175173,2.898112895,91.41914191,0.04573345239,13.39766013
7.000841586,3.896097727,91.42914291,0.00583283651,22.34120196
84.60788006,2.874415358,91.43914391,1,0
72.0606822,3.954547883,91.44914491,1,0
38.46641775,1.987451247,91.45914591,0.09625195544,10.16590439
18.68967388,3.954617088,91.46914691,0.04001605226,13.97765758
83.94770495,1.616712996,91.47914791,1,0
41.35360103,3.641903536,91.48914891,0.1308745547,8.831447831
71.13585679,2.713962817,91.49914991,1,0
83.53563618,1.721401384,91.50915092,1,0
93.58805614,1.177071608,91.51915192,1,0
27.36495537,3.912642074,91.52915292,0.1405299466,8.522311189
5.518304398,3.71958936,91.53915392,1.00E-08,80
74.38784306,2.590147947,91.54915492,1,0
62.70965954,2.604153443,91.55915592,0.14912257,8.264566202
33.6277125,0.1025613717,91.56915692,1.00E-08,80
6.032311515,2.666612978,91.57915792,1.00E-08,80
78.01761883,2.168780066,91.58915892,1,0
86.66160873,2.111287759,91.59915992,1,0
96.15082569,3.546960447,91.60916092,1,0
92.64961317,2.379508601,91.61916192,1,0
25.80092266,3.292247526,91.62916292,0.09226574866,10.3495949
51.66997153,2.570977636,91.63916392,0.06555642746,11.83384722
11.2843926,0.5334881882,91.64916492,1.00E-08,80
32.26589812,2.636661842,91.65916592,0.07991571788,10.97367795
90.34893394,3.094064375,91.66916692,1,0
59.05844606,1.431907406,91.67916792,0.03351122642,14.74809678
21.51963336,0.4135433167,91.68916892,1.00E-08,80
88.7149107,1.791232478,91.69916992,1,0
31.51624908,2.619284085,91.70917092,0.1247165809,9.040758038
13.46572974,3.493840884,91.71917192,0.08633396843,10.63818296
71.42545182,1.192966573,91.72917292,0.2107965256,6.761365515
63.1563005,1.00333739,91.73917392,0.1655064945,7.811849599
74.78937662,0.1384325804,91.74917492,1.00E-08,80
22.49140928,0.6016629436,91.75917592,1.00E-08,80
16.97646424,0.6586368875,91.76917692,1.00E-08,80
72.54697193,3.98546633,91.77917792,1,0
52.43356393,1.813115296,91.78917892,1.00E-08,80
74.58272963,2.72163118,91.79917992,1,0
70.48501598,1.864986561,91.80918092,0.3063279647,5.138133546
50.41131268,3.144143057,91.81918192,0.259635201,5.856364268
81.93962825,3.702553083,91.82918292,1,0
9.973318051,0.7463869244,91.83918392,1.00E-08,80
55.82155265,3.040239312,91.84918492,0.3228172836,4.910432213
30.68212977,1.625832243,91.85918592,0.01541435975,18.12074509
39.38701772,2.122015342,91.86918692,0.1547036284,8.104995002
36.55826489,2.059241356,91.87918792,1.00E-08,80
21.8918284,0.4836484614,91.88918892,1.00E-08,80
38.48941258,0.477429973,91.89918992,1.00E-08,80
5.146585015,0.7960422563,91.90919092,1.00E-08,80
21.38077959,3.227375602,91.91919192,1.00E-08,80
69.01378055,0.7582185012,91.92919292,0.08840612923,10.53517624
1.642138489,0.1060565545,91.93919392,1.00E-08,80
75.29875284,2.385067703,91.94919492,1,0
35.79814092,2.236421974,91.95919592,0.02803969909,15.52226651
39.08143916,3.159303199,91.96919692,0.1246887428,9.041727538
68.27163562,1.021419694,91.97919792,0.08700303413,10.60465602
15.41423303,1.192619081,91.98919892,1.00E-08,80
22.49507809,1.554183272,91.99919992,1.00E-08,80
66.90213149,1.167094801,92.00920092,0.02973507961,15.26730894
23.46469066,2.109038289,92.01920192,0.03755307977,14.2535444
21.57127623,3.204695075,92.02920292,0.06136525307,12.1207747
70.88799247,2.959184726,92.03920392,1,0
92.11327826,0.4109409311,92.04920492,1.00E-08,80
34.93633986,3.369753314,92.05920592,0.03789332783,14.21437253
62.49639502,2.255705351,92.06920692,0.1372075404,8.626220207
29.88876102,1.014915204,92.07920792,1.00E-08,80
21.53901076,2.588984316,92.08920892,0.003541740679,24.5078324
37.61562961,1.90883216,92.09920992,0.02834361737,15.47544724
49.5206093,0.192891473,92.10921092,1.00E-08,80
56.2040081,0.4380475063,92.11921192,1.00E-08,80
67.67933313,1.94598577,92.12921292,1.00E-08,80
37.86553453,2.559899175,92.13921392,0.1507661668,8.216961068
59.71980457,3.727963137,92.14921492,1,0
17.47075866,1.678083938,92.15921592,1.00E-08,80
74.29329486,0.7837340204,92.16921692,0.1979019196,7.035499933
61.01154991,1.016126127,92.17921792,0.1567779283,8.047150787
2.573413151,1.139780375,92.18921892,1.00E-08,80
82.23341947,3.537477688,92.19921992,1,0
59.38362936,2.391282547,92.20922092,0.2133296824,6.709487133
88.5725709,3.207476787,92.21922192,1,0
53.6477862,3.242053888,92.22922292,0.2332760287,6.321298867
41.04349001,3.543885407,92.23922392,0.1526850094,8.162035998
73.36674912,2.512629672,92.24922492,1,0
49.11734015,2.959647957,92.25922592,0.0919443517,10.36474945
64.14969896,1.889537746,92.26922692,0.1453367285,8.376246199
57.16566796,3.754528386,92.27922792,1,0
50.02794159,1.65961862,92.28922892,0.1259111242,8.999358983
26.88231695,2.470641187,92.29922992,1.00E-08,80
95.74448453,1.340598908,92.30923092,1,0
78.23334689,2.346489942,92.31923192,1,0
70.9003573,3.808127103,92.32923292,1,0
11.08673684,1.12920338,92.33923392,1.00E-08,80
91.04159686,1.146941602,92.34923492,1,0
69.6718544,0.8842946066,92.35923592,0.2419374695,6.162968661
1.494018295,0.3078117452,92.36923692,1.00E-08,80
94.05378826,0.7966737867,92.37923792,1,0
41.00190644,1.391801594,92.38923892,0.04609677358,13.36329471
45.86030653,3.341478292,92.39923992,0.1883570218,7.250181851
22.94429658,0.420533919,92.40924092,1.00E-08,80
47.67537477,1.913477486,92.41924192,0.1306419871,8.839172225
79.43676396,0.381496201,92.42924292,0.103888594,9.834321315
15.86095107,0.144173789,92.43924392,1.00E-08,80
42.21614283,3.560465409,92.44924492,0.1953883005,7.091014447
54.23728149,3.791719976,92.45924592,0.2709929567,5.670419966
40.07624684,3.322515412,92.46924692,0.148774669,8.274710074
4.889332548,1.540038034,92.47924792,1.00E-08,80
15.6400167,3.488454462,92.48924892,0.0001815459517,37.41013431
29.21051251,0.3132495867,92.49924992,1.00E-08,80
1.687188172,2.814905097,92.50925093,1.00E-08,80
66.05411683,2.435439258,92.51925193,1,0
10.63117667,0.1742413485,92.52925293,1.00E-08,80
48.72886185,2.681178522,92.53925393,0.07876709392,11.03655177
99.41004131,1.681657744,92.54925493,1,0
85.17556542,3.035921519,92.55925593,1,0
97.52341909,0.4602218492,92.56925693,0.2183839207,6.607793413
77.41221679,0.2690729218,92.57925793,0.09231364627,10.34734095
8.452900914,1.029231246,92.58925893,1.00E-08,80
6.783256072,2.108478984,92.59925993,1.00E-08,80
71.30339202,0.4891748251,92.60926093,0.06760877332,11.69996944
75.10670409,3.083828437,92.61926193,1,0
38.36663128,0.8988484368,92.62926293,1.00E-08,80
22.61096775,2.081637967,92.63926393,0.004705649206,23.27380452
72.17760151,2.008052196,92.64926493,1,0
77.68021668,1.923677431,92.65926593,1,0
75.98628056,3.042357051,92.66926693,1,0
8.426517483,2.112146013,92.67926793,1.00E-08,80
38.85240297,3.12631992,92.68926893,0.2005434921,6.977914268
55.56393462,1.262305159,92.69926993,0.1249169708,9.033785559
91.49046006,2.761883477,92.70927093,1,0
79.42496195,2.508597519,92.71927193,1,0
14.3777192,3.717617822,92.72927293,1.00E-08,80
33.3342958,2.328287019,92.73927393,0.09954048363,10.02000254
22.02406651,1.994317689,92.74927493,1.00E-08,80
95.83114394,0.9947064022,92.75927593,1,0
9.614848213,0.8370484265,92.76927693,1.00E-08,80
64.4196607,0.2034296974,92.77927793,1.00E-08,80
68.27875337,0.7747234719,92.78927893,0.009269647497,20.32936781
72.89731361,3.561215377,92.79927993,1,0
48.87496489,2.036618386,92.80928093,1.00E-08,80
74.28720722,3.800327695,92.81928193,1,0
77.39335156,1.984325552,92.82928293,1,0
79.12052389,1.248132316,92.83928393,0.2997882172,5.231854406
33.80383992,3.267658916,92.84928493,0.1034258993,9.853706944
84.86117038,3.412698614,92.85928593,1,0
41.39816266,0.4744724364,92.86928693,1.00E-08,80
60.38215427,1.03147972,92.87928793,1.00E-08,80
47.84349606,2.121687787,92.88928893,0.1112918059,9.535368103
16.6922528,2.561169632,92.89928993,0.00728695773,21.3745375
38.45664055,1.019615532,92.90929093,0.03733232403,14.27914973
98.39363898,1.096889904,92.91929193,1,0
30.58484114,0.128140518,92.92929293,1.00E-08,80
30.25106792,2.175212526,92.93929393,0.03307283924,14.8052852
41.74230843,3.272913621,92.94929493,1.00E-08,80
22.69641494,0.629739678,92.95929593,1.00E-08,80
19.53560655,3.34287058,92.96929693,1.00E-08,80
87.58732399,0.3853348348,92.97929793,0.0003471823775,34.59442327
73.44397116,1.997414838,92.98929893,1,0
43.92065285,3.17840071,92.99929993,0.1911788578,7.185601374
70.26315941,2.284442952,93.00930093,1,0
10.67644124,2.468104154,93.01930193,0.003533265686,24.51823704
83.22445265,3.391784101,93.02930293,1,0
62.95972316,2.570729717,93.03930393,0.1734671727,7.607826999
85.32179288,0.47203297,93.04930493,0.2453430213,6.102262909
86.82980005,1.315470911,93.05930593,1,0
79.97305389,2.760902996,93.06930693,1,0
99.66499212,1.186994141,93.07930793,1,0
41.27870033,3.104964082,93.08930893,0.1267763511,8.969617524
69.45133292,0.9788751258,93.09930993,0.05827942246,12.34484761
62.61509601,2.181313363,93.10931093,0.231782638,6.349190986
5.38093417,3.976576317,93.11931193,1.00E-08,80
50.99509661,2.083024235,93.12931293,0.1490935846,8.265410436
64.8874128,3.878197079,93.13931393,1,0
73.85793424,1.173802854,93.14931493,0.2196077405,6.583523564
19.38421907,0.3525123486,93.15931593,1.00E-08,80
32.93685973,0.575482373,93.16931693,1.00E-08,80
24.36439647,1.908820124,93.17931793,0.01377296297,18.6097262
35.41284136,2.423109042,93.18931893,1.00E-08,80
3.027091556,2.768314591,93.19931993,1.00E-08,80
95.36408823,1.550635781,93.20932093,1,0
98.74055485,3.054633635,93.21932193,1,0
60.21902177,1.423759507,93.22932293,0.05400676171,12.67551863
84.33009665,0.8102267823,93.23932393,0.2652325625,5.763731588
79.85056532,1.184505939,93.24932493,0.04972257096,13.03446424
44.65996447,0.3007780515,93.25932593,1.00E-08,80
6.202125264,1.457733335,93.26932693,1.00E-08,80
16.66566253,3.26111854,93.27932793,0.0443421243,13.53183505
48.25715404,1.320866761,93.28932893,0.03185176941,14.96866437
26.48721865,0.4942015301,93.29932993,1.00E-08,80
67.10731503,1.188221232,93.30933093,0.2534273701,5.961464833
90.21774679,1.948390804,93.31933193,1,0
45.60616551,1.307833865,93.32933293,1.00E-08,80
18.5557871,1.356992846,93.33933393,1.00E-08,80
4.292578687,1.112374284,93.34933493,1.00E-08,80
84.56145078,0.1528870632,93.35933593,1.00E-08,80
60.2363762,2.142112279,93.36933693,0.273331107,5.633109397
11.89167373,2.323720093,93.37933793,1.00E-08,80
56.01329912,3.508573373,93.38933893,0.2341707854,6.304672874
74.01526158,1.977437374,93.39933993,1,0
99.12351633,3.310510535,93.40934093,1,0
92.57134659,0.7148362896,93.41934193,1,0
79.04821813,2.331506701,93.42934293,1,0
2.093463868,1.110972968,93.43934393,1.00E-08,80
7.283906019,3.933560964,93.44934493,1.00E-08,80
55.9139672,0.4374996066,93.45934593,0.005972432631,22.2384874
90.01635837,0.6537920135,93.46934693,0.2394520986,6.207813523
1.665018367,0.7170730714,93.47934793,1.00E-08,80
55.35328067,2.2714272,93.48934893,0.01077336613,19.67648581
27.01809783,3.19590316,93.49934993,0.009216390341,20.3543914
80.55221798,1.538658638,93.50935094,1,0
96.19328035,2.419125416,93.51935194,1,0
14.82150968,1.552619322,93.52935294,1.00E-08,80
54.05125057,0.766870284,93.53935394,0.007284758956,21.37584814
3.062337565,0.497278212,93.54935494,1.00E-08,80
37.25362709,2.83258471,93.55935594,0.05348682354,12.71753193
49.39098778,2.61895953,93.56935694,0.1087959917,9.633871049
75.09088165,1.988684325,93.57935794,1,0
50.09169237,3.814985882,93.58935894,0.2297017194,6.38835754
25.26908406,3.005229756,93.59935994,1.00E-08,80
84.78036675,1.051114306,93.60936094,1,0
39.61282427,0.1266276299,93.61936194,1.00E-08,80
35.43674934,3.329784314,93.62936294,0.1018237352,9.921509758
5.07967211,3.812690133,93.63936394,1.00E-08,80
31.66635344,3.71855994,93.64936494,0.06608529537,11.79895165
96.44269813,1.218125625,93.65936594,1,0
62.3623675,0.2433872967,93.66936694,1.00E-08,80
88.30545623,2.861766046,93.67936794,1,0
68.12203139,0.9890226143,93.68936894,1.00E-08,80
83.34531663,0.8959871581,93.69936994,0.3559117821,4.486576349
32.88491015,1.761661247,93.70937094,0.02009395896,16.96934489
10.27037744,0.6996495286,93.71937194,1.00E-08,80
64.99972314,1.589109292,93.72937294,0.02681220592,15.71667454
65.74366986,0.7803261977,93.73937394,0.1861710164,7.300879301
67.81413216,3.996405855,93.74937494,1,0
93.73824155,3.381144553,93.75937594,1,0
11.91912025,0.9225239825,93.76937694,1.00E-08,80
12.02570242,0.8964686649,93.77937794,1.00E-08,80
6.38975812,1.33432472,93.78937894,1.00E-08,80
16.15377836,0.6697417421,93.79937994,1.00E-08,80
14.80336246,3.165421412,93.80938094,1.00E-08,80
69.48963866,0.4749647541,93.81938194,0.02654825472,15.75964024
22.48078447,2.675878095,93.82938294,1.00E-08,80
56.10285723,1.863272493,93.83938394,0.07994936299,10.97184992
48.98741841,1.042904345,93.84938494,1.00E-08,80
64.27505666,0.8317428615,93.85938594,0.06796798136,11.67695628
86.21635304,3.122934491,93.86938694,1,0
1.52169683,0.7754116299,93.87938794,1.00E-08,80
60.5816774,0.8453200985,93.88938894,0.1162859895,9.344726072
25.56434611,2.845934407,93.89938994,0.08835360683,10.53775717
5.652744347,0.9879203801,93.90939094,1.00E-08,80
79.76489903,3.52504838,93.91939194,1,0
86.21772729,3.732084836,93.92939294,1,0
99.43429301,0.5026395034,93.93939394,0.3355149625,4.742881075
